village,copper_-_sufficient,copper_-_deficient,boron_-_sufficient,boron_-_deficient,s_-_sufficient,s_-_deficient,fe_-_sufficient,fe_-_deficient,zn_-_sufficient,zn_-_deficient,mn_-_sufficient,mn_-_deficient
Kalyanasundarapuram,0.030131826741996232,0.024390243902439025,0.06498194945848375,0.003401360544217687,0.007712082262210797,0.029906542056074768,0.0,0.06354515050167224,0.0,0.06761565836298933,0.04846938775510204,0.0
Maravarperungudi,0.018832391713747645,0.15447154471544716,0.08664259927797834,0.017006802721088437,0.030848329048843187,0.03177570093457944,0.0,0.09698996655518395,0.007677543186180422,0.08540925266903915,0.07397959183673469,0.0
Mandapasalai,0.03766478342749529,0.008130081300813009,0.07581227436823104,0.0,0.04113110539845758,0.009345794392523364,0.006726457399103139,0.06020066889632107,0.009596928982725527,0.05693950177935943,0.05357142857142857,0.0
Vadapalai,0.005649717514124294,0.0,0.010830324909747292,0.0,0.002570694087403599,0.003738317757009346,0.0,0.010033444816053512,0.005758157389635317,0.0,0.007653061224489796,0.0
Paraikulam,0.005649717514124294,0.0,0.010830324909747292,0.0,0.0,0.005607476635514018,0.0,0.010033444816053512,0.003838771593090211,0.0035587188612099642,0.007653061224489796,0.0
Pillaiyarthottaiyankulam,0.007532956685499058,0.0,0.01444043321299639,0.0,0.002570694087403599,0.005607476635514018,0.0,0.013377926421404682,0.007677543186180422,0.0,0.01020408163265306,0.0
Meludaikulam,0.007532956685499058,0.0,0.01444043321299639,0.0,0.0,0.007476635514018692,0.004484304932735426,0.006688963210702341,0.007677543186180422,0.0,0.01020408163265306,0.0
Pulikurichi,0.007532956685499058,0.0,0.01444043321299639,0.0,0.0,0.007476635514018692,0.0,0.013377926421404682,0.007677543186180422,0.0,0.01020408163265306,0.0
Manavarayanendal,0.0018832391713747645,0.0,0.0036101083032490976,0.0,0.0,0.001869158878504673,0.0,0.0033444816053511705,0.0019193857965451055,0.0,0.002551020408163265,0.0
Tippampatti,0.005649717514124294,0.0,0.010830324909747292,0.0,0.0,0.005607476635514018,0.0,0.010033444816053512,0.005758157389635317,0.0,0.007653061224489796,0.0
Pannaimoonadradaippu,0.007532956685499058,0.0,0.01444043321299639,0.0,0.0,0.007476635514018692,0.0,0.013377926421404682,0.003838771593090211,0.0071174377224199285,0.01020408163265306,0.0
Muthuramalingapuram,0.009416195856873822,0.0,0.018050541516245487,0.0,0.0,0.009345794392523364,0.011210762331838564,0.0,0.009596928982725527,0.0,0.012755102040816327,0.0
Sundakottai,0.005649717514124294,0.0,0.010830324909747292,0.0,0.0,0.005607476635514018,0.006726457399103139,0.0,0.005758157389635317,0.0,0.007653061224489796,0.0
Narthampatti,0.003766478342749529,0.0,0.007220216606498195,0.0,0.0,0.003738317757009346,0.004484304932735426,0.0,0.003838771593090211,0.0,0.00510204081632653,0.0
Kalayarkarisalkulam,0.015065913370998116,0.0,0.02888086642599278,0.0,0.0,0.014953271028037384,0.017937219730941704,0.0,0.015355086372360844,0.0,0.02040816326530612,0.0
Bommakottai,0.005649717514124294,0.0,0.010830324909747292,0.0,0.0,0.005607476635514018,0.006726457399103139,0.0,0.005758157389635317,0.0,0.007653061224489796,0.0
Kullampatti,0.007532956685499058,0.0,0.01444043321299639,0.0,0.0,0.007476635514018692,0.008968609865470852,0.0,0.007677543186180422,0.0,0.01020408163265306,0.0
Savaspuram,0.007532956685499058,0.0,0.01444043321299639,0.0,0.0,0.007476635514018692,0.008968609865470852,0.0,0.007677543186180422,0.0,0.01020408163265306,0.0
Kallorani,0.003766478342749529,0.0,0.007220216606498195,0.0,0.0,0.003738317757009346,0.004484304932735426,0.0,0.003838771593090211,0.0,0.00510204081632653,0.0
Salukkuvarpatti,0.07532956685499058,0.024390243902439025,0.1263537906137184,0.027210884353741496,0.007712082262210797,0.07476635514018691,0.0,0.14381270903010032,0.0,0.15302491103202848,0.06377551020408163,0.03377110694183865
Erasinnampatti,0.03954802259887006,0.0,0.06498194945848375,0.01020408163265306,0.0,0.03925233644859813,0.0,0.07023411371237458,0.0,0.07473309608540925,0.05357142857142857,0.0
Keelrajakularaman,0.3559322033898305,0.13008130081300814,0.5631768953068592,0.16666666666666666,0.5269922879177378,0.0,0.11659192825112108,0.5117056856187291,0.02111324376199616,0.6903914590747331,0.5153061224489796,0.005628517823639775
Puvani,0.1864406779661017,0.016260162601626018,0.07942238267148015,0.2687074829931973,0.19023136246786632,0.05046728971962617,0.020179372197309416,0.3076923076923077,0.023032629558541268,0.3167259786476868,0.25510204081632654,0.001876172607879925
Reghunathapuram,0.192090395480226,0.0,0.036101083032490974,0.3129251700680272,0.12082262210796915,0.102803738317757,0.020179372197309416,0.3110367892976589,0.13051823416506717,0.12099644128113879,0.20918367346938777,0.0375234521575985
Pillaiyarnatham,0.18455743879472694,0.016260162601626018,0.11913357400722022,0.22789115646258504,0.22879177377892032,0.020560747663551402,0.02466367713004484,0.2976588628762542,0.0690978886756238,0.2277580071174377,0.1836734693877551,0.0525328330206379
Mamsapuram,0.022598870056497175,0.016260162601626018,0.021660649819494584,0.027210884353741496,0.033419023136246784,0.001869158878504673,0.013452914798206279,0.026755852842809364,0.023032629558541268,0.0071174377224199285,0.030612244897959183,0.00375234521575985
Singammalpuram,0.03954802259887006,0.0,0.021660649819494584,0.05102040816326531,0.05398457583547558,0.0,0.002242152466367713,0.06688963210702341,0.04030710172744722,0.0,0.05102040816326531,0.001876172607879925
Valaikulam RF,0.03954802259887006,0.04065040650406504,0.007220216606498195,0.08163265306122448,0.06426735218508997,0.001869158878504673,0.002242152466367713,0.08361204013377926,0.015355086372360844,0.06405693950177936,0.007653061224489796,0.043151969981238276
Arasiyarpatti,0.013182674199623353,0.0,0.0,0.023809523809523808,0.017994858611825194,0.0,0.0,0.023411371237458192,0.0,0.02491103202846975,0.017857142857142856,0.0
Kothankulam,0.02824858757062147,0.008130081300813009,0.010830324909747292,0.04421768707482993,0.04113110539845758,0.0,0.0,0.05351170568561873,0.005758157389635317,0.046263345195729534,0.030612244897959183,0.0075046904315197
Srivilliputtur,0.018832391713747645,0.0,0.036101083032490974,0.0,0.02570694087403599,0.0,0.0,0.033444816053511704,0.0,0.03558718861209965,0.0,0.01876172607879925
Viluppanur,0.1167608286252354,0.0,0.07581227436823104,0.13945578231292516,0.15167095115681234,0.005607476635514018,0.02242152466367713,0.17391304347826086,0.05758157389635317,0.11387900355871886,0.07908163265306123,0.058161350844277676
Achchandavilthan,0.022598870056497175,0.0,0.036101083032490974,0.006802721088435374,0.030848329048843187,0.0,0.004484304932735426,0.033444816053511704,0.003838771593090211,0.03558718861209965,0.00510204081632653,0.01876172607879925
Mullikulam,0.009416195856873822,0.0,0.0036101083032490976,0.013605442176870748,0.010282776349614395,0.001869158878504673,0.0,0.016722408026755852,0.0,0.017793594306049824,0.012755102040816327,0.0
Nallingaperi,0.005649717514124294,0.0,0.0,0.01020408163265306,0.007712082262210797,0.0,0.004484304932735426,0.0033444816053511705,0.005758157389635317,0.0,0.00510204081632653,0.001876172607879925
Pattakkulam Sallipatti,0.0018832391713747645,0.08130081300813008,0.021660649819494584,0.017006802721088437,0.028277634961439587,0.0,0.0,0.03678929765886288,0.0019193857965451055,0.03558718861209965,0.00510204081632653,0.016885553470919325
Tadagannai Managaseri,0.009416195856873822,0.0,0.0,0.017006802721088437,0.012853470437017995,0.0,0.0,0.016722408026755852,0.0,0.017793594306049824,0.012755102040816327,0.0
Deyvendri,0.1751412429378531,0.0,0.0036101083032490976,0.3129251700680272,0.16195372750642673,0.056074766355140186,0.0,0.3110367892976589,0.009596928982725527,0.31316725978647686,0.23214285714285715,0.00375234521575985
Pillaiyarkulam (part),0.04143126177024482,0.0,0.04332129963898917,0.034013605442176874,0.056555269922879174,0.0,0.0,0.07357859531772576,0.04030710172744722,0.0035587188612099642,0.0,0.04127579737335835
Muthuvenkatarayapuram,0.003766478342749529,0.0,0.007220216606498195,0.0,0.005141388174807198,0.0,0.0,0.006688963210702341,0.003838771593090211,0.0,0.00510204081632653,0.0
Sivandipatti,0.018832391713747645,0.0,0.018050541516245487,0.017006802721088437,0.02570694087403599,0.0,0.008968609865470852,0.020066889632107024,0.011516314779270634,0.014234875444839857,0.025510204081632654,0.0
Ponnangani,0.009416195856873822,0.0,0.0,0.017006802721088437,0.010282776349614395,0.001869158878504673,0.0,0.016722408026755852,0.0,0.017793594306049824,0.012755102040816327,0.0
Padikkasu vaithanpatti (CT),0.013182674199623353,0.0,0.0,0.023809523809523808,0.015424164524421594,0.001869158878504673,0.013452914798206279,0.0033444816053511705,0.013435700575815739,0.0,0.015306122448979591,0.001876172607879925
Nachchiyarkovil,0.003766478342749529,0.0,0.0,0.006802721088435374,0.005141388174807198,0.0,0.004484304932735426,0.0,0.003838771593090211,0.0,0.00510204081632653,0.0
Malli,0.02071563088512241,0.0,0.0,0.03741496598639456,0.028277634961439587,0.0,0.0,0.03678929765886288,0.003838771593090211,0.03202846975088968,0.02806122448979592,0.0
Athikulam Sengulam,0.003766478342749529,0.0,0.0,0.006802721088435374,0.005141388174807198,0.0,0.0,0.006688963210702341,0.003838771593090211,0.0,0.0,0.00375234521575985
Venkateswarapuram,0.003766478342749529,0.0,0.0,0.006802721088435374,0.005141388174807198,0.0,0.0,0.006688963210702341,0.003838771593090211,0.0,0.0,0.00375234521575985
Vadakkusrivilliputhur,0.003766478342749529,0.0,0.0,0.006802721088435374,0.005141388174807198,0.0,0.0,0.006688963210702341,0.003838771593090211,0.0,0.0,0.00375234521575985
Valaikkulam R.F.,0.0,0.016260162601626018,0.0036101083032490976,0.003401360544217687,0.005141388174807198,0.0,0.0,0.006688963210702341,0.0,0.0071174377224199285,0.0,0.00375234521575985
Injar,0.2033898305084746,0.0,0.010830324909747292,0.35714285714285715,0.02056555269922879,0.18691588785046728,0.011210762331838564,0.34448160535117056,0.023032629558541268,0.3416370106761566,0.2755102040816326,0.0
Anaiyur (CT),0.2975517890772128,0.0,0.007220216606498195,0.5306122448979592,0.2416452442159383,0.11962616822429907,0.0,0.5284280936454849,0.0671785028790787,0.4377224199288256,0.4030612244897959,0.0
Mangalam,0.21092278719397364,0.0,0.021660649819494584,0.3707482993197279,0.08997429305912596,0.14953271028037382,0.0,0.38461538461538464,0.044145873320537425,0.3274021352313167,0.29336734693877553,0.0
Kiltiruthangal (Part),0.3370998116760829,0.0,0.036101083032490974,0.5748299319727891,0.2827763496143959,0.12897196261682242,0.004484304932735426,0.5919732441471572,0.21689059500959693,0.23487544483985764,0.45153061224489793,0.00375234521575985
Thiruthangal (Part),0.08851224105461393,0.0,0.018050541516245487,0.14285714285714285,0.09511568123393316,0.018691588785046728,0.0,0.15719063545150502,0.023032629558541268,0.12455516014234876,0.11989795918367346,0.0
Anaiyur (Part),0.08851224105461393,0.0,0.0,0.1598639455782313,0.10796915167095116,0.009345794392523364,0.0,0.15719063545150502,0.02111324376199616,0.12811387900355872,0.11989795918367346,0.0
Anuppankulam (CT),0.02824858757062147,0.0,0.018050541516245487,0.030612244897959183,0.03598971722365039,0.001869158878504673,0.033632286995515695,0.0,0.015355086372360844,0.02491103202846975,0.03826530612244898,0.0
Anaikkuttam,0.011299435028248588,0.0,0.007220216606498195,0.013605442176870748,0.015424164524421594,0.0,0.011210762331838564,0.0033444816053511705,0.009596928982725527,0.0035587188612099642,0.015306122448979591,0.0
A.Meenachipuram,0.0018832391713747645,0.0,0.0,0.003401360544217687,0.002570694087403599,0.0,0.0,0.0033444816053511705,0.0019193857965451055,0.0,0.002551020408163265,0.0
Pudukkottai,0.21468926553672316,0.0,0.2888086642599278,0.11564625850340136,0.2750642673521851,0.013084112149532711,0.011210762331838564,0.36454849498327757,0.08445297504798464,0.2491103202846975,0.29081632653061223,0.0
Tachchakkudi,0.018832391713747645,0.0,0.0036101083032490976,0.030612244897959183,0.02570694087403599,0.0,0.008968609865470852,0.020066889632107024,0.0019193857965451055,0.03202846975088968,0.025510204081632654,0.0
Vendurayapuram,0.018832391713747645,0.0,0.02888086642599278,0.006802721088435374,0.02570694087403599,0.0,0.02242152466367713,0.0,0.0,0.03558718861209965,0.025510204081632654,0.0
Krishnaperi,0.02448210922787194,0.0,0.018050541516245487,0.027210884353741496,0.033419023136246784,0.0,0.0,0.043478260869565216,0.02111324376199616,0.0071174377224199285,0.03316326530612245,0.0
Nedungulam,0.026365348399246705,0.0,0.010830324909747292,0.03741496598639456,0.03598971722365039,0.0,0.013452914798206279,0.026755852842809364,0.015355086372360844,0.021352313167259787,0.03571428571428571,0.0
Namaskarittanpatti,0.02071563088512241,0.0,0.010830324909747292,0.027210884353741496,0.028277634961439587,0.0,0.013452914798206279,0.016722408026755852,0.01727447216890595,0.0071174377224199285,0.02806122448979592,0.0
Vadapatti,0.03954802259887006,0.024390243902439025,0.06859205776173286,0.017006802721088437,0.056555269922879174,0.003738317757009346,0.004484304932735426,0.07357859531772576,0.019193857965451054,0.0498220640569395,0.02806122448979592,0.024390243902439025
Erichchanatham,0.16195856873822975,0.25203252032520324,0.2527075812274368,0.1598639455782313,0.29562982005141386,0.003738317757009346,0.002242152466367713,0.3879598662207358,0.11900191938579655,0.19572953736654805,0.15306122448979592,0.10694183864915573
Sevalur,0.018832391713747645,0.0,0.0,0.034013605442176874,0.02570694087403599,0.0,0.0,0.033444816053511704,0.011516314779270634,0.014234875444839857,0.025510204081632654,0.0
Kalayarkurichchi,0.018832391713747645,0.0,0.0,0.034013605442176874,0.02313624678663239,0.0,0.0,0.033444816053511704,0.003838771593090211,0.028469750889679714,0.025510204081632654,0.0
Kavundampatti,0.026365348399246705,0.0,0.021660649819494584,0.027210884353741496,0.03598971722365039,0.0,0.0,0.046822742474916385,0.02495201535508637,0.0035587188612099642,0.03571428571428571,0.0
Vadi (CT),0.013182674199623353,0.0,0.007220216606498195,0.017006802721088437,0.017994858611825194,0.0,0.008968609865470852,0.010033444816053512,0.013435700575815739,0.0,0.015306122448979591,0.001876172607879925
Chokkalingapuram (Part),0.007532956685499058,0.0,0.0036101083032490976,0.01020408163265306,0.010282776349614395,0.0,0.0,0.013377926421404682,0.0,0.014234875444839857,0.01020408163265306,0.0
Melamattur,0.013182674199623353,0.0,0.01444043321299639,0.01020408163265306,0.017994858611825194,0.0,0.002242152466367713,0.020066889632107024,0.007677543186180422,0.010676156583629894,0.017857142857142856,0.0
Kariseri,0.1902071563088512,0.0,0.30324909747292417,0.05782312925170068,0.2596401028277635,0.0,0.0,0.3377926421404682,0.19193857965451055,0.0035587188612099642,0.25510204081632654,0.001876172607879925
Vellur,0.032015065913371,0.0,0.039711191335740074,0.02040816326530612,0.043701799485861184,0.0,0.02242152466367713,0.023411371237458192,0.011516314779270634,0.03558718861209965,0.04336734693877551,0.0
Maraneri,0.3709981167608286,0.024390243902439025,0.11913357400722022,0.5680272108843537,0.2262210796915167,0.20934579439252338,0.0,0.6688963210702341,0.0,0.7117437722419929,0.002551020408163265,0.37335834896810505
Naranapuram (CT),0.0018832391713747645,0.0,0.0036101083032490976,0.0,0.002570694087403599,0.0,0.0,0.0033444816053511705,0.0019193857965451055,0.0,0.002551020408163265,0.0
Perayyampatti,0.18455743879472694,0.08130081300813008,0.04693140794223827,0.3231292517006803,0.2647814910025707,0.009345794392523364,0.011210762331838564,0.34448160535117056,0.07293666026871401,0.2491103202846975,0.2602040816326531,0.01125703564727955
Chinnakamanpatti,0.128060263653484,0.3333333333333333,0.021660649819494584,0.35374149659863946,0.2802056555269923,0.001869158878504673,0.08744394618834081,0.23745819397993312,0.06333973128598848,0.27402135231316727,0.2780612244897959,0.001876172607879925
Karisalpatti,0.18832391713747645,0.12195121951219512,0.032490974729241874,0.36054421768707484,0.22879177377892032,0.048598130841121495,0.033632286995515695,0.33444816053511706,0.02111324376199616,0.3701067615658363,0.2602040816326531,0.024390243902439025
Mulliseval Muthusamipuram,0.1487758945386064,0.18699186991869918,0.0,0.35034013605442177,0.2519280205655527,0.009345794392523364,0.017937219730941704,0.3177257525083612,0.04222648752399232,0.28825622775800713,0.2576530612244898,0.00375234521575985
Periagollapatti,0.15254237288135594,0.17073170731707318,0.0036101083032490976,0.3435374149659864,0.2570694087403599,0.005607476635514018,0.05605381165919283,0.2608695652173913,0.10556621880998081,0.1708185053380783,0.2576530612244898,0.00375234521575985
Mudittalai Nagalapuram,0.1751412429378531,0.2032520325203252,0.007220216606498195,0.3945578231292517,0.1928020565552699,0.08037383177570094,0.004484304932735426,0.3879598662207358,0.011516314779270634,0.398576512455516,0.2653061224489796,0.02626641651031895
Omattampatti,0.005649717514124294,0.0,0.0036101083032490976,0.01020408163265306,0.010282776349614395,0.0,0.008968609865470852,0.0,0.003838771593090211,0.0071174377224199285,0.01020408163265306,0.0
